Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,High_Utilization,Activity_Decline,Low_Engagement,Avg_Transaction_Amount,Credit_Dependency,High_Value_Customer,Multi_Product_User,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
44,0,2,36,1,1,1,1834.0,0,1834.0,0.618,5402,87,0.611,0.0,0,1,0,62.0919540229885,0.0,1,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0
42,0,4,34,5,3,2,15449.0,0,15449.0,0.783,4098,81,0.588,0.0,0,1,1,50.5925925925926,0.0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
40,1,2,21,6,4,3,20056.0,1602,18454.0,0.466,1687,46,0.533,0.08,0,1,0,36.67391304347826,0.0798763462305544,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
44,1,3,34,2,3,3,34516.0,1652,32864.0,0.865,8450,90,0.579,0.048,0,1,0,93.88888888888889,0.0478618611658361,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
45,0,1,36,5,2,2,1936.0,1613,323.0,0.841,4773,80,0.818,0.833,1,0,0,59.6625,0.8331611570247934,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
38,0,0,28,5,3,3,16049.0,799,15250.0,0.777,1989,33,0.571,0.05,0,1,0,60.27272727272727,0.0497850333354103,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
50,1,4,45,4,2,2,1687.0,992,695.0,0.721,4342,82,0.783,0.588,0,0,0,52.95121951219512,0.5880260818020154,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
50,1,2,38,6,2,2,25300.0,1330,23970.0,1.072,837,15,2.0,0.053,0,0,0,55.8,0.0525691699604743,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
43,0,3,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777,1,1,1,62.22857142857143,0.7765912003417343,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
27,1,0,22,5,2,2,7130.0,873,6257.0,0.53,2498,37,0.321,0.122,0,1,0,67.51351351351352,0.1224403927068723,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
44,1,3,36,2,3,3,34516.0,2517,31999.0,0.703,7640,87,0.582,0.073,0,1,0,87.816091954023,0.0729227025147757,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
37,0,3,36,3,2,3,6077.0,1397,4680.0,0.834,2837,74,0.609,0.23,0,1,0,38.33783783783784,0.2298831660358729,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
37,1,1,24,6,3,4,11309.0,0,11309.0,0.474,4809,71,0.479,0.0,0,1,0,67.73239436619718,0.0,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
49,0,1,40,5,1,3,2636.0,1840,796.0,0.844,4056,67,0.811,0.698,0,0,0,60.53731343283582,0.6980273141122914,0,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
38,0,2,28,3,2,2,7225.0,0,7225.0,0.419,738,16,0.231,0.0,0,1,0,46.125,0.0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
46,0,4,34,5,5,2,3322.0,2517,805.0,0.789,3913,86,0.911,0.758,1,0,1,45.5,0.7576760987357014,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
43,0,2,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,0,1,0,50.05128205128205,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
46,0,3,36,3,2,2,7020.0,1784,5236.0,0.815,16937,116,0.731,0.254,0,0,0,146.00862068965515,0.2541310541310541,1,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
41,1,3,35,2,3,2,33889.0,1203,32686.0,0.944,14954,112,0.623,0.035,0,1,1,133.51785714285714,0.0354982442680515,1,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0
53,1,2,38,6,3,2,7928.0,1228,6700.0,0.632,1537,37,0.682,0.155,0,1,1,41.54054054054054,0.1548940464177598,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
60,1,1,50,4,4,5,4613.0,0,4613.0,0.978,8970,78,1.294,0.0,0,0,0,115.0,0.0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
35,0,3,25,4,1,2,2149.0,1118,1031.0,0.903,1581,30,1.0,0.52,0,0,0,52.7,0.5202419730107026,0,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
45,1,0,37,4,5,2,10271.0,1746,8525.0,0.661,3696,72,0.6,0.17,0,1,1,51.333333333333336,0.1699931846947716,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
49,0,3,36,3,3,2,5678.0,2082,3596.0,0.83,5092,70,0.707,0.367,0,0,1,72.74285714285715,0.3666784078901021,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
46,1,3,38,4,3,1,7958.0,1559,6399.0,0.726,4962,72,0.714,0.196,0,0,1,68.91666666666667,0.1959034933400351,1,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
55,0,2,47,5,3,2,6347.0,0,6347.0,0.466,1161,44,0.375,0.0,0,1,1,26.38636363636364,0.0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
42,0,3,26,6,2,2,15104.0,1204,13900.0,0.824,4259,79,0.58,0.08,0,1,0,53.91139240506329,0.0797139830508474,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0
43,1,4,24,5,3,2,19188.0,0,19188.0,0.453,4366,69,0.816,0.0,0,1,1,63.27536231884058,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
42,0,2,31,3,5,2,3964.0,1218,2746.0,0.593,4580,75,1.419,0.307,0,1,1,61.06666666666667,0.3072653884964682,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
32,0,0,20,5,1,5,3983.0,431,3552.0,0.887,3098,46,0.438,0.108,0,1,0,67.34782608695652,0.108209892041175,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
42,1,1,30,3,2,2,18570.0,1892,16678.0,0.748,4036,78,0.773,0.102,0,0,0,51.74358974358975,0.101884760366182,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
49,1,2,42,4,2,2,4834.0,0,4834.0,0.998,1876,35,1.059,0.0,0,0,0,53.6,0.0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
53,0,3,36,6,2,2,2447.0,1558,889.0,0.511,1716,38,0.462,0.637,0,1,0,45.1578947368421,0.636697997548018,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
63,1,1,53,6,6,2,2880.0,2362,518.0,0.89,1323,26,0.444,0.82,1,1,1,50.88461538461539,0.8201388888888889,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
33,1,3,36,5,1,3,1726.0,1215,511.0,1.175,1712,48,0.548,0.704,1,1,0,35.666666666666664,0.7039397450753186,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
26,1,0,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755,1,1,0,45.38636363636363,0.7551094890510949,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
44,0,3,36,2,3,3,34516.0,941,33575.0,0.659,12042,117,0.857,0.027,0,1,0,102.92307692307692,0.0272627187391354,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
39,0,1,21,1,2,1,2867.0,1365,1502.0,0.502,4445,89,0.745,0.476,0,1,0,49.943820224719104,0.476107429368678,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
36,1,2,36,6,2,2,8374.0,2147,6227.0,1.113,2472,65,1.167,0.256,0,0,0,38.03076923076923,0.2563888225459756,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
41,0,2,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,0,1,0,62.6,0.5457277801631601,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
33,0,2,36,4,1,1,8070.0,2350,5720.0,1.03,2117,61,0.649,0.291,0,1,0,34.704918032786885,0.2912019826517967,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
48,1,4,38,4,3,1,34516.0,1426,33090.0,0.621,4814,71,0.69,0.041,0,1,1,67.80281690140845,0.0413141731370958,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
38,1,1,36,3,3,4,26792.0,1671,25121.0,0.938,3587,66,0.571,0.062,0,1,0,54.34848484848485,0.0623693639892505,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
60,0,0,47,1,2,3,9502.0,1881,7621.0,0.717,14418,100,0.754,0.198,0,0,0,144.18,0.1979583245632498,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
55,1,2,36,3,2,2,18022.0,0,18022.0,0.823,14485,106,0.738,0.0,0,0,0,136.6509433962264,0.0,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
39,0,1,28,3,2,1,1438.3,0,1438.3,0.799,4173,82,0.64,0.0,0,1,0,50.89024390243903,0.0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
37,0,2,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45,0,1,0,75.046875,0.4498366126677327,1,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
45,1,2,30,3,1,3,21815.0,0,21815.0,0.807,3904,72,1.118,0.0,0,0,0,54.22222222222222,0.0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
39,0,3,26,2,2,3,4376.0,855,3521.0,0.839,2862,52,0.733,0.195,0,0,0,55.03846153846154,0.1953839122486289,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
54,0,3,36,5,1,4,3666.0,1739,1927.0,0.779,4735,84,0.826,0.474,0,0,0,56.36904761904762,0.4743589743589743,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
46,1,2,30,6,3,0,18578.0,1385,17193.0,0.565,1606,54,0.421,0.075,0,1,1,29.74074074074074,0.074550543653784,0,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
37,0,1,31,5,2,2,2417.0,1929,488.0,0.886,1773,42,0.556,0.798,1,1,0,42.21428571428572,0.7980968142325197,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
49,0,4,30,5,3,3,2765.0,1211,1554.0,0.736,4629,58,0.706,0.438,0,0,0,79.8103448275862,0.4379746835443038,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
33,0,3,28,5,2,3,1864.0,1081,783.0,1.416,2607,44,1.75,0.58,0,0,0,59.25,0.5799356223175965,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
38,1,2,25,1,2,3,26794.0,821,25973.0,0.848,8788,58,0.933,0.031,0,0,0,151.51724137931035,0.0306411883257445,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
59,0,1,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899,1,1,0,59.96428571428572,0.8992388546574845,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
42,1,3,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023,0,1,0,71.08333333333333,0.0226271873913547,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
53,1,2,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0,0,0,0,55.07792207792208,0.0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
51,0,3,39,2,1,1,3803.0,2437,1366.0,0.809,14397,117,0.746,0.641,0,0,0,123.05128205128206,0.64080988693137,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
46,0,4,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,0,1,1,64.58461538461539,0.4956228956228956,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
39,0,2,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,0,0,1,48.910714285714285,0.6638149556400507,0,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
56,0,2,48,2,4,2,4746.0,0,4746.0,0.862,7154,66,1.062,0.0,0,0,1,108.3939393939394,0.0,1,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1
45,0,2,26,4,3,4,1438.3,0,1438.3,0.71,3749,77,0.604,0.0,0,1,0,48.688311688311686,0.0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
61,1,0,53,6,2,3,14434.0,1927,12507.0,2.675,1731,32,3.571,0.134,0,0,0,54.09375,0.1335042261327421,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0
32,0,0,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,0,0,1,63.7375,0.4957241187513036,1,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
46,1,1,36,2,3,2,17698.0,1769,15929.0,0.623,8056,95,0.583,0.1,0,1,1,84.8,0.0999547971522206,1,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
45,1,2,37,3,2,2,34516.0,1495,33021.0,0.52,3247,70,0.707,0.043,0,1,0,46.385714285714286,0.0433132460308262,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
49,0,1,36,2,3,2,19846.0,2162,17684.0,0.602,16908,122,0.694,0.109,0,1,1,138.59016393442624,0.1089388289831704,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
50,1,2,41,6,2,2,3244.0,1762,1482.0,0.661,1274,32,1.0,0.543,0,1,0,39.8125,0.5431565967940813,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
43,1,3,33,5,2,4,10533.0,1689,8844.0,0.359,3651,69,0.605,0.16,0,1,0,52.91304347826087,0.1603531757334093,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
44,1,4,36,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084,0,0,0,56.01234567901235,0.0837562096041878,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
47,0,3,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0,0,1,1,74.10526315789474,0.0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
48,1,2,37,3,1,2,8956.0,1279,7677.0,0.864,4814,73,1.212,0.143,0,0,0,65.94520547945206,0.1428092898615453,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
45,0,3,28,3,4,3,5216.0,1519,3697.0,0.887,3434,49,0.69,0.291,0,1,0,70.08163265306122,0.2912193251533742,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
42,1,4,27,2,3,2,13804.0,1903,11901.0,0.723,7376,97,0.54,0.138,0,1,1,76.04123711340206,0.137858591712547,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
65,1,1,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458,0,1,0,32.01639344262295,0.45750142612664,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
42,0,4,35,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0,0,1,1,67.50704225352112,0.0,1,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
49,0,2,32,3,1,3,1438.3,710,728.3,0.683,3808,80,0.569,0.494,0,1,0,47.6,0.4936383230202322,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
40,0,3,36,5,2,2,5525.0,2409,3116.0,0.929,2305,33,0.941,0.436,0,0,0,69.84848484848484,0.4360180995475113,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
47,0,1,36,5,2,3,1438.3,735,703.3,0.762,4220,87,0.673,0.511,0,1,0,48.50574712643678,0.5110199541124939,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
44,1,4,36,5,3,2,2367.0,1606,761.0,0.956,4506,59,0.639,0.678,0,1,1,76.37288135593221,0.6784959864807774,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1
63,1,0,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,0,0,0,58.72881355932204,0.3133276979430826,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
58,1,3,36,6,2,3,3355.0,1878,1477.0,0.725,4578,84,0.953,0.56,0,0,0,54.5,0.5597615499254843,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
44,0,3,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311,0,0,0,62.7037037037037,0.3111179361179361,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
56,0,2,43,6,3,2,3068.0,1765,1303.0,0.853,4611,73,0.698,0.575,0,1,1,63.16438356164384,0.5752933507170795,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
53,0,2,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642,0,1,1,50.35714285714285,0.6424196018376723,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
51,0,2,45,3,2,4,5930.0,0,5930.0,1.19,2041,32,0.684,0.0,0,1,0,63.78125,0.0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
58,0,2,53,4,2,3,2642.0,1249,1393.0,0.682,4897,81,0.723,0.473,0,1,0,60.45679012345679,0.4727479182437547,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
51,0,2,36,5,3,0,11261.0,2485,8776.0,0.736,1158,26,0.857,0.221,0,0,1,44.53846153846154,0.2206731196163751,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0
60,0,0,50,4,2,2,3147.0,1602,1545.0,0.569,1558,23,0.643,0.509,0,1,0,67.73913043478261,0.5090562440419447,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
26,1,0,13,2,1,1,10254.0,0,10254.0,0.51,4258,68,0.838,0.0,0,1,0,62.61764705882353,0.0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0
36,1,2,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,0,1,0,55.114583333333336,0.1312489263013228,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
58,1,1,47,3,1,4,2212.0,1392,820.0,0.573,1387,34,0.7,0.629,0,1,0,40.794117647058826,0.6292947558770343,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
